Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc,pixel_aupro,train_time,test_time
mvtec_bottle,1.0,0.981442128195669,0.9752835144885629,0.9266590466231778,8.47020959854126,8.40774416923523
Mean,1.0,0.981442128195669,0.9752835144885629,0.9266590466231778,8.47020959854126,8.40774416923523
